id,glottocode,preferred_name,level,iso639_3,parent_id,latitude,longitude,status,source_version
glotto:chur1258,chur1258,Churahi,language,cdj,glotto:bhad1243,32.8969,76.1124,active,5.3
glotto:chur1260,chur1260,Church Gaelic,dialect,,glotto:scot1245,,,active,5.3
glotto:chuw1238,chuw1238,Chuwabu,language,chw,glotto:chuw1240,-17.3428,37.1231,active,5.3
glotto:cimb1239,cimb1239,Cimbebasia,family,,glotto:kune1234,,,active,5.3
glotto:clas1253,clas1253,Classical Mandaic,language,myz,glotto:mand1468,36.1203,49.5659,active,5.3
glotto:cons1245,cons1245,Constantine,dialect,,glotto:alge1239,,,active,5.3
glotto:core1246,core1246,Core Muji,family,,glotto:thop1235,,,active,5.3
glotto:croa1245,croa1245,Croatian Standard,dialect,hrv,glotto:east2821,45.555,15.982,active,5.3
glotto:cung1239,cung1239,Cung-Mbuk,family,,glotto:ncan1246,,,active,5.3
glotto:czec1262,czec1262,Czech Yiddish,dialect,,glotto:east2295,,,active,5.3
glotto:daba1263,daba1263,Dabaqi,dialect,,glotto:phuz1235,,,active,5.3
glotto:dabu1242,dabu1242,Dabugus,dialect,,glotto:timu1262,,,active,5.3
glotto:dadi1249,dadi1249,Dadiya,language,dbd,glotto:nucl1371,9.62705,11.3587,active,5.3
glotto:dadj1238,dadj1238,Dadja,dialect,,glotto:ifee1241,,,active,5.3
glotto:dagy1234,dagy1234,Dagyab Tibetan,dialect,,glotto:cent2347,,,active,5.3
glotto:dahu1238,dahu1238,Dahuni,dialect,,glotto:suau1242,,,active,5.3
glotto:daka1243,daka1243,Dakaka,language,bpa,glotto:sout3403,-16.2696,168.013,active,5.3
glotto:dalm1243,dalm1243,Dalmatian,language,dlm,glotto:dalm1244,42.7095,18.0238,active,5.3
glotto:damb1252,damb1252,Dambi-Kumaru,family,,glotto:mume1239,,,active,5.3
glotto:dana1256,dana1256,Dananshan Hmong,dialect,,glotto:chua1256,,,active,5.3
glotto:dang1263,dang1263,Dangal,dialect,,glotto:sout2877,,,active,5.3
glotto:daqa1234,daqa1234,Daqahliyya-Eastern Kr. išŠēx-Parts of Ġarbiyya,dialect,,glotto:nort3132,,,active,5.3
glotto:dare1241,dare1241,Darel,dialect,,glotto:chil1276,,,active,5.3
glotto:darj1238,darj1238,Darjula,dialect,,glotto:nepa1254,,,active,5.3
glotto:daru1244,daru1244,Darubia,dialect,,glotto:sewa1251,,,active,5.3
glotto:dash1238,dash1238,Dashwa,dialect,,glotto:kala1373,,,active,5.3
glotto:daui1237,daui1237,Daui,dialect,,glotto:suau1242,,,active,5.3
glotto:dawa1243,dawa1243,Dawada,dialect,,glotto:duau1237,,,active,5.3
glotto:dech1234,dech1234,Dechang,dialect,,glotto:blac1267,,,active,5.3
glotto:dedi1238,dedi1238,Dediebo,dialect,,glotto:gbol1235,,,active,5.3
glotto:deen1238,deen1238,Deenu,dialect,,glotto:samb1305,,,active,5.3
glotto:dehv1238,dehv1238,Dehvali,dialect,,glotto:vasa1239,,,active,5.3
glotto:deno1239,deno1239,Deno,language,dbb,glotto:kubi1240,10.63147,10.43937,active,5.3
glotto:dess1238,dess1238,Dessaulya,dialect,,glotto:garh1243,,,active,5.3
glotto:dezf1239,dezf1239,Dezfuli,dialect,,glotto:dezf1238,,,active,5.3
glotto:dhai1238,dhai1238,Dhaiso,language,dhs,glotto:kamb1323,-4.81209,38.818,active,5.3
glotto:dhan1272,dhan1272,Dhanni,dialect,,glotto:west2386,,,active,5.3
glotto:diah1239,diah1239,Diahói,dialect,,glotto:tenh1241,-7.9939,-62.1936,active,5.3
glotto:dibo1245,dibo1245,Dibole,language,bvx,glotto:liko1251,1.07773,17.2305,active,5.3
glotto:digo1244,digo1244,Digora,dialect,,glotto:digo1242,,,active,5.3
glotto:diml1238,diml1238,Dimli,language,diq,glotto:zaza1246,38.6147,39.6388,active,5.3
glotto:dimo1238,dimo1238,Dimotiki,dialect,,glotto:mode1248,,,active,5.3
glotto:ding1244,ding1244,Dingic,family,,glotto:lwer1234,,,active,5.3
glotto:diou1238,diou1238,Dioula Véhiculaire,dialect,,glotto:dyul1238,,,active,5.3
glotto:dixo1238,dixo1238,Dixon Reef,language,dix,glotto:sout3240,-16.3267,167.516,active,5.3
glotto:diya1234,diya1234,Diyarbakir,dialect,,glotto:anat1261,,,active,5.3
glotto:djam1257,djam1257,Djama,dialect,,glotto:ifee1241,,,active,5.3
glotto:djur1234,djur1234,Djura,dialect,,glotto:neda1234,,,active,5.3
glotto:dogr1251,dogr1251,Dogri (Vasavi),dialect,,glotto:vasa1239,,,active,5.3
glotto:domb1246,domb1246,Toka-Leya-Dombe,language,dov,glotto:cent2279,-18.37,26.502,active,5.3
glotto:dong1292,dong1292,Donga (Jukun Takum),dialect,,glotto:juku1254,,,active,5.3
glotto:doro1261,doro1261,Dorobo (Central Grebo),dialect,,glotto:cent2041,,,active,5.3
glotto:dote1238,dote1238,Doteli,dialect,,glotto:nepa1254,,,active,5.3
glotto:drag1234,drag1234,Drag-yab,language,,glotto:smar1236,30.509199,98.077073,active,5.3
glotto:dras1242,dras1242,Dras,dialect,,glotto:asto1242,,,active,5.3
glotto:dual1243,dual1243,Duala,language,dua,glotto:dual1245,4.10208,9.61877,active,5.3
glotto:dube1239,dube1239,Duber-Kandia,dialect,,glotto:indu1241,,,active,5.3
glotto:dubl1239,dubl1239,Dubli,language,dub,glotto:guja1256,21.5161,73.218,active,5.3
glotto:ducl1237,ducl1237,Ducligan Ifugao,dialect,,glotto:bata1298,,,active,5.3
glotto:dusu1272,dusu1272,Dusun Murut,dialect,,glotto:keni1249,,,active,5.3
glotto:duwe1237,duwe1237,Duwet,language,gve,glotto:busu1245,-6.45752,146.841,active,5.3
glotto:east2290,east2290,Eastphalian,language,,glotto:west2357,52.117901,10.005723,active,5.3
glotto:east2307,east2307,Eastern Yagnobi,dialect,,glotto:yagn1238,,,active,5.3
glotto:east2309,east2309,East Dogri,dialect,,glotto:dogr1250,,,active,5.3
glotto:east2316,east2316,Eastern Tharu,family,,glotto:thar1284,,,active,5.3
glotto:east2323,east2323,East Sutherlandshire,dialect,,glotto:scot1245,,,active,5.3
glotto:east2396,east2396,East Kasem,dialect,,glotto:kase1253,,,active,5.3
glotto:east2403,east2403,Eastern Acipa,language,acp,glotto:saga1266,10.7104,6.0105,active,5.3
glotto:east2408,east2408,Eastern Kalebwe,dialect,,glotto:song1303,,,active,5.3
glotto:east2426,east2426,Eastern Maninkakan,language,emk,glotto:mane1267,10.41,-9.3162,active,5.3
glotto:east2450,east2450,East Tanna,dialect,,glotto:nort2847,,,active,5.3
glotto:east2452,east2452,East Santa Isabel,family,,glotto:sant1458,,,active,5.3
glotto:east2454,east2454,Eastern Motu,dialect,,glotto:motu1246,,,active,5.3
glotto:east2681,east2681,Eastern Syriac,dialect,,glotto:clas1252,,,active,5.3
glotto:east2744,east2744,Eastern Bengali,family,,glotto:gaud1238,,,active,5.3
glotto:east2745,east2745,Eastern Farsic,family,,glotto:fars1255,,,active,5.3
glotto:east2756,east2756,East Ruvu,family,,glotto:ruvu1235,,,active,5.3
glotto:east2760,east2760,East Choiseul,family,,glotto:choi1242,,,active,5.3
glotto:east2761,east2761,East New Georgia,family,,glotto:newg1239,,,active,5.3
glotto:east2815,east2815,Eastern Balkan Bulgarian,dialect,,glotto:balk1260,,,active,5.3
glotto:east2816,east2816,Eastern Rup,dialect,,glotto:rupp1234,,,active,5.3
glotto:east2818,east2818,East Moselle Franconian,dialect,,glotto:luxe1241,,,active,5.3
glotto:east2833,east2833,East Thuringian,dialect,,glotto:thur1252,,,active,5.3
glotto:east2834,east2834,Irish Anglo-Norman,language,yol,glotto:merc1242,52.2496,-6.6488,active,5.3
glotto:east2838,east2838,Eastern Nage,dialect,,glotto:nage1237,,,active,5.3
glotto:east2840,east2840,Eastern Li'o,dialect,,glotto:lioo1240,,,active,5.3
glotto:east2844,east2844,Eastern Pontic Greek,dialect,,glotto:pont1253,,,active,5.3
glotto:east2849,east2849,Eastern Biḥēra-Kafr išŠēx-Parts of Ġarbiyya,dialect,,glotto:west2938,,,active,5.3
glotto:east2851,east2851,Eastern Geshiza,dialect,,glotto:gesh1238,,,active,5.3
glotto:east2862,east2862,East Bamileke,family,,glotto:bami1239,,,active,5.3
glotto:east2881,east2881,Eastern Bontok,dialect,ebk,glotto:fina1242,17.08,121.17,active,5.3
glotto:east2890,east2890,Eastern Rajasthani,family,,glotto:raja1256,,,active,5.3
glotto:east2891,east2891,Eastern Rincón Zapotec,dialect,,glotto:rinc1236,,,active,5.3
glotto:east2898,east2898,East Viti Levu,dialect,,glotto:fiji1243,,,active,5.3
glotto:efik1245,efik1245,Efik,language,efi,glotto:efik1246,4.89379,8.38121,active,5.3
glotto:efut1242,efut1242,Efutop,language,ofu,glotto:ndee1247,5.92431,8.35425,active,5.3
glotto:eili1234,eili1234,Eilim,dialect,,glotto:nort3260,,,active,5.3
glotto:ekaa1234,ekaa1234,Eka,language,,glotto:lalo1240,23.475,99.865,active,5.3
glotto:ekot1239,ekot1239,Ekoti,dialect,,glotto:koti1238,,,active,5.3
glotto:ekwe1238,ekwe1238,Ekwe,dialect,,glotto:west2482,,,active,5.3
glotto:elfd1234,elfd1234,Elfdalian,dialect,ovd,glotto:ovan1234,,,active,5.3
glotto:elpa1239,elpa1239,Elpaputi,family,,glotto:hatu1244,,,active,5.3
glotto:eluu1241,eluu1241,Elu,language,elu,glotto:kurt1252,-1.99841,147.101,active,5.3
glotto:empa1240,empa1240,Empamela,dialect,,glotto:makh1264,,,active,5.3
glotto:emwa1238,emwa1238,Emwaja,dialect,,glotto:makh1264,,,active,5.3
glotto:enah1238,enah1238,Enaharra,dialect,,glotto:makh1264,,,active,5.3
glotto:enat1238,enat1238,Enatthembo,dialect,,glotto:koti1238,,,active,5.3
glotto:enla1242,enla1242,Enlai,dialect,,glotto:makh1264,,,active,5.3
glotto:enya1245,enya1245,Enyara,dialect,,glotto:makh1264,,,active,5.3
glotto:enya1247,enya1247,Enya-Kisangani,language,gey,glotto:mitu1242,0.56,25.15,active,5.3
glotto:erei1238,erei1238,Erei,dialect,,glotto:agwa1247,,,active,5.3
glotto:esna1234,esna1234,Esna–Assuan and South of Luxor–Assuan,dialect,,glotto:uppe1453,,,active,5.3
glotto:eton1252,eton1252,Etono II,dialect,,glotto:agwa1247,,,active,5.3
glotto:eton1255,eton1255,Eton (Vanuatu),language,etn,glotto:sout3196,-17.74,168.549,active,5.3
glotto:eviy1235,eviy1235,Viya,language,gev,glotto:sout3191,-1.22,10.58,active,5.3
glotto:ewon1239,ewon1239,Ewondo,language,ewo,glotto:ewon1241,4.21141,11.93646,active,5.3
glotto:faiw1243,faiw1243,Faiwol,language,fai,glotto:faiw1245,-5.4967,141.656,active,5.3
glotto:fang1247,fang1247,Fang,dialect,,glotto:fang1246,,,active,5.3
glotto:farv1234,farv1234,Farvi,dialect,,glotto:kavi1234,33.47,55.05,active,5.3
glotto:farw1237,farw1237,Far Western Minufiyya,dialect,,glotto:west2938,,,active,5.3
glotto:fata1245,fata1245,Fataleka,language,far,glotto:nort3284,-8.59041,160.861,active,5.3
glotto:faya1237,faya1237,Faya-Mafa,dialect,,glotto:sawa1247,,,active,5.3
glotto:fere1246,fere1246,Fere,dialect,,glotto:kase1253,,,active,5.3
glotto:fezm1238,fezm1238,Fez. Meknes,dialect,,glotto:moro1292,,,active,5.3
glotto:fili1243,fili1243,Fililwa,dialect,,glotto:tumb1250,,,active,5.3
glotto:fipa1240,fipa1240,Fipaic,family,,glotto:mwik1240,,,active,5.3
glotto:flod1234,flod1234,Floda,dialect,,glotto:nedr1234,,,active,5.3
glotto:fohr1234,fohr1234,Föhr-Amrum,dialect,,glotto:insu1255,,,active,5.3
glotto:fole1238,fole1238,Folepi,dialect,,glotto:mund1327,,,active,5.3
glotto:fran1265,fran1265,Frans-Westhoek Vlaams,dialect,,glotto:vlaa1240,,,active,5.3
glotto:friu1240,friu1240,Friulian,language,fur,glotto:ital1287,46.1473,13.0493,active,5.3
glotto:fung1246,fung1246,Fungwe,dialect,,glotto:tumb1250,,,active,5.3
glotto:futu1245,futu1245,Futuna-Aniwa,language,fut,glotto:mele1252,-19.5303,170.215,active,5.3
glotto:fwee1238,fwee1238,Fwe,language,fwe,glotto:zamb1244,-17.72372,24.43151,active,5.3
glotto:gadi1238,gadi1238,Gadi Chameali,dialect,,glotto:cham1307,,,active,5.3
glotto:gagn1236,gagn1236,Gagnef,dialect,,glotto:neda1234,,,active,5.3
glotto:gala1254,gala1254,Galamjina,dialect,,glotto:jibu1239,,,active,5.3
glotto:gala1266,gala1266,Galamkya,dialect,,glotto:bada1258,,,active,5.3
glotto:gale1257,gale1257,Galeya,language,gar,glotto:bose1238,-9.54137,150.836,active,5.3
glotto:galu1239,galu1239,Galubwa,dialect,,glotto:dobu1241,,,active,5.3
glotto:gamb1260,gamb1260,Gambar Zaar,dialect,,glotto:zaar1253,,,active,5.3
glotto:gamo1241,gamo1241,Gamo-Ningi,language,bte,glotto:ning1277,10.9346,9.24843,active,5.3
glotto:gana1271,gana1271,Gana (Nigeria),dialect,,glotto:lere1241,,,active,5.3
glotto:gana1273,gana1273,Ganadugu,dialect,,glotto:bamb1269,,,active,5.3
glotto:gang1264,gang1264,Gangadi,dialect,,glotto:garh1243,,,active,5.3
glotto:ganz1247,ganz1247,Ganzi,language,gnz,glotto:baka1278,6.544,19.347,active,5.3
glotto:gara1260,gara1260,Garawa (Papua New Guinea),dialect,,glotto:kapi1250,,,active,5.3
glotto:gara1270,gara1270,Garahven,dialect,,glotto:sout2644,,,active,5.3
glotto:garb1238,garb1238,Garbabi,dialect,,glotto:jibu1239,,,active,5.3
glotto:gard1242,gard1242,Gar Duguri,dialect,,glotto:dugu1249,,,active,5.3
glotto:garm1243,garm1243,Garmsiri,dialect,,glotto:nort2644,,,active,5.3
glotto:garm1244,garm1244,Garme'i,dialect,,glotto:kavi1234,,,active,5.3
glotto:gass1238,gass1238,Gassan,dialect,,glotto:mark1256,,,active,5.3
glotto:gaya1240,gaya1240,Gayam,dialect,,glotto:jibu1239,,,active,5.3
glotto:gazi1243,gazi1243,Gazic,language,gzi,glotto:nucl1790,34.0357,49.4553,active,5.3
glotto:gbir1242,gbir1242,Gbiri,dialect,,glotto:gbir1241,,,active,5.3
glotto:gebi1242,gebi1242,Gebirgsschlesische,dialect,,glotto:lowe1388,,,active,5.3
glotto:gede1242,gede1242,Gederobo,dialect,,glotto:gbol1235,,,active,5.3
glotto:gemm1234,gemm1234,Gemme of Gimuru-Dehnime,dialect,,glotto:gimm1241,,,active,5.3
glotto:gera1246,gera1246,Gera,language,gew,glotto:gera1248,10.4331,10.12,active,5.3
glotto:gert1234,gert1234,Gertse,dialect,,glotto:west2413,,,active,5.3
glotto:geru1240,geru1240,Geruma,language,gea,glotto:gera1248,10.4775,9.78484,active,5.3
glotto:ghun1234,ghun1234,Ghund Valley,dialect,,glotto:shug1254,,,active,5.3
glotto:giiw1237,giiw1237,Giiwo-Daza,family,,glotto:kirf1234,,,active,5.3
glotto:giky1239,giky1239,Gikyode-Ginyanga,family,,glotto:moun1254,,,active,5.3
glotto:gila1241,gila1241,Gilaki,language,glk,glotto:gila1242,37.1344,49.8359,active,5.3
glotto:gilg1243,gilg1243,Gilgit,dialect,,glotto:gilg1242,,,active,5.3
glotto:gili1241,gili1241,Gilima,language,gix,glotto:bwak1244,4.5585,19.0091,active,5.3
glotto:gind1234,gind1234,Gindoo,dialect,,glotto:gimn1238,,,active,5.3
glotto:ging1241,ging1241,Gingwak,dialect,jgk,glotto:jara1263,,,active,5.3
glotto:gitu1237,gitu1237,Gitua,language,ggt,glotto:tuam1243,-6.0151,147.485,active,5.3
glotto:glob1238,glob1238,Globo,dialect,,glotto:cent2041,,,active,5.3
glotto:glob1242,glob1242,Global South Bavarian,family,,glotto:baye1239,,,active,5.3
glotto:glob1243,glob1243,Global German,family,,glotto:uppe1464,,,active,5.3
glotto:gnoo1238,gnoo1238,Gnoore,dialect,,glotto:gola1256,,,active,5.3
glotto:gomm1238,gomm1238,Kompana,dialect,,glotto:gimm1241,,,active,5.3
glotto:gomn1238,gomn1238,Beiya,dialect,,glotto:gimn1238,,,active,5.3
glotto:gong1252,gong1252,Gongla,dialect,,glotto:gola1256,,,active,5.3
glotto:gora1262,gora1262,Gorakor,language,goc,glotto:mume1239,-6.85564,146.579,active,5.3
glotto:gora1268,gora1268,Gora (Serbian-Macedonian),dialect,,glotto:west2893,,,active,5.3
glotto:gork1241,gork1241,Gorkhali,dialect,,glotto:nepa1254,,,active,5.3
glotto:gova1250,gova1250,Govari of Seoni,dialect,,glotto:powa1246,,,active,5.3
glotto:gowr1239,gowr1239,Gowro,language,gwf,glotto:oute1238,35.1243,73.1233,active,5.3
glotto:goza1238,goza1238,Alamuti,language,goz,glotto:tati1244,36.4133,50.6987,active,5.3
glotto:grea1292,grea1292,Greater Lalo,family,,glotto:lalo1240,,,active,5.3
glotto:grea1301,grea1301,Greater East Franconian,family,,glotto:uppe1464,,,active,5.3
glotto:gser1234,gser1234,gSerkhu,dialect,,glotto:lamo1245,,,active,5.3
glotto:guaa1238,guaa1238,Gua,language,gwx,glotto:guac1241,6.52106,0.16932,active,5.3
glotto:guev1238,guev1238,Guevea De Humboldt Zapotec,language,zpg,glotto:nort3369,16.7312,-95.3641,active,5.3
glotto:guin1255,guin1255,Guinaang,dialect,,glotto:lubu1243,,,active,5.3
glotto:guin1256,guin1256,Guinaang Bontoc,dialect,,glotto:cent2292,,,active,5.3
glotto:guin1257,guin1257,Guinzadan,dialect,,glotto:kank1243,,,active,5.3
glotto:guja1252,guja1252,Gujarati,language,guj,glotto:guja1256,22.687,71.0962,active,5.3
glotto:gule1242,gule1242,Guleguleu,dialect,,glotto:duau1237,,,active,5.3
glotto:gura1251,gura1251,Gurani,language,hac,glotto:gora1267,36.8377,44.4956,active,5.3
glotto:gura1254,gura1254,Guramalum,language,grz,glotto:mini1257,-4.26666,152.933,active,5.3
glotto:gure1252,gure1252,Gurezi,dialect,,glotto:asto1242,,,active,5.3
glotto:gurm1248,gurm1248,Gurma-Yom-Naudem,family,,glotto:gurm1247,,,active,5.3
glotto:guvh1238,guvh1238,Guvhu,dialect,,glotto:vend1245,,,active,5.3
glotto:gwaf1234,gwaf1234,Gwafr,dialect,,glotto:sout2644,,,active,5.3
glotto:gwan1242,gwan1242,Gwana,dialect,,glotto:hone1235,,,active,5.3
glotto:gwen1239,gwen1239,Gweno,language,gwe,glotto:chag1248,-3.68407,37.6827,active,5.3
glotto:gwor1239,gwor1239,Gworam,dialect,,glotto:bwal1234,,,active,5.3
glotto:gyem1238,gyem1238,Gyem,language,gye,glotto:lame1269,10.4109,9.23923,active,5.3
glotto:haaa1251,haaa1251,Ha (Bhutan),dialect,,glotto:dzon1239,,,active,5.3
glotto:halb1245,halb1245,Halbi (Nuclear Oriya),dialect,,glotto:oriy1255,,,active,5.3
glotto:hall1241,hall1241,Hallingen,dialect,,glotto:main1285,,,active,5.3
glotto:hami1240,hami1240,Hamirpuri,dialect,,glotto:kang1280,,,active,5.3
glotto:hara1257,hara1257,Haramosh,dialect,,glotto:gilg1242,,,active,5.3
glotto:harb1238,harb1238,Harban,dialect,,glotto:chil1276,,,active,5.3
glotto:hare1242,hare1242,Harengan,dialect,,glotto:sori1242,,,active,5.3
glotto:hary1239,hary1239,Haryanvic,family,,glotto:west2812,,,active,5.3
glotto:hehe1240,hehe1240,Hehe,language,heh,glotto:bena1273,-7.71572,35.7255,active,5.3
glotto:hela1238,hela1238,Lamjung-Melamchi Yolmo,language,scp,glotto:yolm1234,27.9212,85.6289,active,5.3
glotto:helg1238,helg1238,Helgoland,dialect,,glotto:insu1255,,,active,5.3
glotto:hess1238,hess1238,Hessian,dialect,,glotto:luxe1241,,,active,5.3
glotto:hewe1238,hewe1238,Hewe,dialect,,glotto:tumb1250,,,active,5.3
glotto:hila1237,hila1237,Hila,dialect,,glotto:hitu1239,,,active,5.3
glotto:himb1234,himb1234,Himba-Pinji,family,,glotto:nort3213,,,active,5.3
glotto:hind1270,hind1270,Hindustani,family,,glotto:west2812,,,active,5.3
glotto:hind1271,hind1271,Hindko,family,,glotto:hind1274,,,active,5.3
glotto:hmon1263,hmon1263,Hmong Don,language,hmf,glotto:unun9990,21.5211,104.589,active,5.3
glotto:hmon1332,hmon1332,Hmong Dô,language,hmv,glotto:unun9990,22.7962,104.182,active,5.3
glotto:hmon1334,hmon1334,Hmong Gu Mba,dialect,,glotto:hmon1333,,,active,5.3
glotto:hmon1335,hmon1335,Hmong Xi,dialect,,glotto:hmon1333,,,active,5.3
glotto:hogh1234,hogh1234,Nkep,dialect,,glotto:saka1289,,,active,5.3
glotto:holu1246,holu1246,Holu (K.10),family,,glotto:mbal1259,,,active,5.3
glotto:horo1250,horo1250,Hor of Hor,dialect,,glotto:west2413,,,active,5.3
glotto:huej1238,huej1238,Huejonapan,dialect,,glotto:sanf1264,,,active,5.3
glotto:huil1243,huil1243,Huili Yi,dialect,,glotto:sich1238,,,active,5.3
glotto:hula1239,hula1239,Hula,language,hul,glotto:hula1245,-9.99427,147.705,active,5.3
glotto:hula1240,hula1240,Hulaliu,dialect,,glotto:haru1244,,,active,5.3
glotto:hunz1246,hunz1246,Hunza-Nagar,dialect,,glotto:gilg1242,,,active,5.3
glotto:hunz1249,hunz1249,Hunza Domaaki,dialect,,glotto:doma1260,,,active,5.3
glotto:iama1237,iama1237,Iamalele,language,yml,glotto:iama1238,-9.45005,150.573,active,5.3
glotto:iaui1237,iaui1237,Iauiaula,dialect,,glotto:diod1237,,,active,5.3
glotto:ibib1240,ibib1240,Ibibio,language,ibb,glotto:efik1246,5.15279,7.86688,active,5.3
glotto:ibuo1242,ibuo1242,Ibuoro,language,ibr,glotto:ibuo1244,5.49672,7.93108,active,5.3
glotto:icaa1240,icaa1240,Nca,dialect,,glotto:edei1246,,,active,5.3
glotto:idun1242,idun1242,Iduna,language,viv,glotto:bwai1244,-9.34361,150.24,active,5.3
glotto:igua1238,igua1238,Iguambo,dialect,,glotto:mund1327,,,active,5.3
glotto:igut1238,igut1238,Iguta,language,nar,glotto:nort3215,9.98505,8.81708,active,5.3
glotto:ikeg1236,ikeg1236,Ikega,dialect,,glotto:sina1266,,,active,5.3
glotto:ikol1237,ikol1237,Ikolu,dialect,,glotto:sina1266,,,active,5.3
glotto:ikot1238,ikot1238,Ikot Ekpene,dialect,,glotto:anaa1238,,,active,5.3
glotto:ilaf1238,ilaf1238,Ilafuri,dialect,,glotto:vend1245,,,active,5.3
glotto:ilmt1234,ilmt1234,Ilm Thuringian,dialect,,glotto:thur1252,,,active,5.3
glotto:ilod1238,ilod1238,Ilodji,dialect,,glotto:edei1246,,,active,5.3
glotto:imaf1237,imaf1237,Imafin,dialect,,glotto:nort2847,,,active,5.3
glotto:impf1234,impf1234,Impfondoic,family,,glotto:liko1251,,,active,5.3
glotto:indu1242,indu1242,Indus,dialect,,glotto:indu1241,,,active,5.3
glotto:insu1251,insu1251,Insular Scots,dialect,,glotto:scot1243,,,active,5.3
glotto:iroo1238,iroo1238,Iroole,dialect,,glotto:daba1260,,,active,5.3
glotto:isth1244,isth1244,Isthmus Zapotec,language,zai,glotto:exte1234,16.4548,-94.8444,active,5.3
glotto:istr1244,istr1244,Istriot,language,ist,glotto:dalm1244,45.088,13.64,active,5.3
glotto:isuf1235,isuf1235,Isu (Fako Division),language,szv,glotto:kole1239,3.96758,9.36535,active,5.3
glotto:itee1238,itee1238,Iteeji,dialect,,glotto:kuke1242,,,active,5.3
glotto:iton1251,iton1251,Iton Ngke,dialect,,glotto:eton1253,,,active,5.3
glotto:iton1252,iton1252,Iton Ekwe,dialect,,glotto:eton1253,,,active,5.3
glotto:itum1245,itum1245,Itu Mbon Uzo,language,itm,glotto:ibuo1244,5.52679,7.80378,active,5.3
glotto:iyiv1238,iyiv1238,Iyive,language,uiv,glotto:tivi1234,6.50437,9.53302,active,5.3
glotto:izoc1240,izoc1240,Izoceño,dialect,,glotto:east2555,,,active,5.3
glotto:jadg1238,jadg1238,Jadgali,language,jdg,glotto:lasi1244,26.9682,63.535,active,5.3
glotto:jafr1238,jafr1238,Jafri,dialect,,glotto:khet1238,,,active,5.3
glotto:jaha1245,jaha1245,Jahanka,language,jad,glotto:xaso1239,12.5863,-12.1443,active,5.3
glotto:jali1243,jali1243,Jalingo,dialect,,glotto:kpug1234,,,active,5.3
glotto:jali1244,jali1244,Jalieza Zapotec,dialect,,glotto:sanj1284,,,active,5.3
glotto:jalk1241,jalk1241,Jalkoti,dialect,,glotto:kohi1248,,,active,5.3
glotto:jang1258,jang1258,Jango of Soncha,dialect,,glotto:momj1237,,,active,5.3
glotto:jang1259,jang1259,Jango of Nassarawa Koma,dialect,,glotto:momj1237,,,active,5.3
glotto:janj1240,janj1240,Janji,language,jni,glotto:nort3215,10.1197,8.63029,active,5.3
glotto:jarn1234,jarn1234,Järna,dialect,,glotto:nedr1234,,,active,5.3
glotto:jass1238,jass1238,Jassic,dialect,ysc,glotto:digo1242,,,active,5.3
glotto:jatk1238,jatk1238,Jatki,dialect,,glotto:west2386,,,active,5.3
glotto:jaun1244,jaun1244,Jaunpuri,dialect,,glotto:garh1243,,,active,5.3
glotto:jebl1238,jebl1238,Jebli,dialect,,glotto:moro1292,,,active,5.3
glotto:jela1245,jela1245,Jelalong Penan,dialect,,glotto:west2563,,,active,5.3
glotto:jopa1240,jopa1240,Jopará,dialect,,glotto:para1311,,,active,5.3
glotto:juba1242,juba1242,Jub-'adin,dialect,,glotto:west2763,,,active,5.3
glotto:jude1256,jude1256,Judeo-Tat,language,jdt,glotto:cauc1242,42.068306,48.264749,active,5.3
glotto:jude1257,jude1257,Judeo-Persian,language,jpr,glotto:fars1255,31.45071,43.57147,active,5.3
glotto:jude1268,jude1268,Judeo-Hamadani-Borujerdi,language,,glotto:nucl1790,34.794267,48.498392,active,5.3
glotto:jwir1241,jwir1241,Jwira-Pepesa,language,jwi,glotto:jwir1243,5.10752,-2.10891,active,5.3
glotto:kabi1261,kabi1261,Kabiyé,language,kbp,glotto:kabi1265,8.96816,0.495023,active,5.3
glotto:kabw1242,kabw1242,Kabwari,language,kcw,glotto:west2842,-4.36966,29.1684,active,5.3
glotto:kach1277,kach1277,Kachchi,language,kfr,glotto:sind1282,23.83,69.0,active,5.3
glotto:kada1242,kada1242,Kadar,language,kej,glotto:mala1541,11.0602,76.7285,active,5.3
glotto:kada1285,kada1285,Kadavu,dialect,,glotto:fiji1243,,,active,5.3
glotto:kaes1237,kaes1237,Kaesabu,dialect,,glotto:ciac1237,,,active,5.3
glotto:kafu1239,kafu1239,Kafue,family,,glotto:cent2279,,,active,5.3
glotto:kaga1252,kaga1252,Kagate,language,syw,glotto:yolm1234,27.4492,86.1675,active,5.3
glotto:kago1248,kago1248,Kagoro,language,xkg,glotto:kita1248,14.0546,-9.96404,active,5.3
glotto:kagu1239,kagu1239,Kagulu,language,kki,glotto:ruvu1235,-6.38204,37.0534,active,5.3
glotto:kaie1237,kaie1237,Kaiep,language,kbw,glotto:kaie1238,-3.70524,143.884,active,5.3
glotto:kail1252,kail1252,Kailolo,dialect,,glotto:haru1244,,,active,5.3
glotto:kaim1241,kaim1241,Kaimbulawa,language,zka,glotto:muni1259,-5.65447,122.538,active,5.3
glotto:kait1239,kait1239,Kaitetu,dialect,,glotto:seit1239,,,active,5.3
glotto:kaiw1246,kaiw1246,Kaiwá,language,kgk,glotto:kaio1234,-24.589,-54.6815,active,5.3
glotto:kakk1234,kakk1234,Kakkala,language,,glotto:uncl1509,9.594709,76.485573,active,5.3
